,pitcher,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,release_spin_rate,release_extension,spin_axis,swinging_strike,name,throw_hand,height,weight,age_on_july_1
252,621295,90.25628930817611,-2.165880503144654,5.642106918238994,-0.5667610062893081,1.0195911949685534,2107.8333333333335,6.897169811320755,214.0503144654088,0.07547169811320754,NicholasJamesWittgren,R,74,216,31.091033538672143
253,621345,94.16153846153846,2.277285714285714,5.6647912087912085,0.16001098901098904,1.0141648351648351,2494.856043956044,6.212307692307692,167.74395604395605,0.15824175824175823,AlexJordanMinter,L,72,215,28.826830937713893
254,621363,93.23753462603878,1.3529224376731301,6.237423822714682,0.07249307479224378,1.7475761772853187,2230.6592797783933,7.207063711911357,175.4847645429363,0.12880886426592797,ColinMichaelPoche,L,75,225,28.451745379876797
255,621366,94.99010989010989,1.9117032967032968,5.622087912087912,1.5214835164835165,0.5888461538461539,2197.0828729281766,6.644505494505494,126.13812154696133,0.03296703296703297,RyanJosephBorucki,L,76,210,28.251882272416154
256,621368,94.39341637010676,2.600560498220641,6.29549822064057,0.7555960854092526,1.301379003558719,2291.3487544483987,6.366014234875444,146.34163701067615,0.09163701067615658,TaylorLynnHearn,L,78,230,27.835728952772072
257,621381,94.1798969072165,2.368041237113402,5.359226804123711,1.2154896907216495,1.2293041237113402,2291.5850515463917,6.332474226804123,132.97938144329896,0.10051546391752578,MatthewScottStrahm,L,74,190,30.633812457221083
258,621383,92.85089514066496,2.3482608695652174,6.363503836317136,0.16127877237851662,1.3470843989769823,2269.851282051282,5.823273657289003,155.9025641025641,0.09462915601023018,TannerPierceBanks,L,73,210,30.68583162217659
259,621389,89.63516949152543,2.8138135593220337,6.143559322033899,0.9003813559322035,0.6530296610169491,2225.6800847457625,5.268008474576271,122.72669491525424,0.09322033898305085,TysonMichaelBlach,L,73,215,31.696098562628336
260,621593,94.88583333333332,-3.1505,5.38875,-0.45366666666666666,0.89375,2390.633333333333,6.6725,226.09166666666667,0.075,AnthonySilfredoCastro,R,74,185,27.21697467488022
261,622065,89.99000000000001,2.0613846153846156,5.74276923076923,1.0726923076923076,0.6310769230769231,2326.6,5.941538461538461,140.8,0.046153846153846156,AlexanderEdwardYoung,L,75,220,28.80766598220397
262,622072,92.41246200607904,2.2452684903748734,4.88209726443769,1.2987031408308003,0.8787436676798379,2039.9051020408162,6.200506585612969,120.46632653061225,0.09321175278622088,RobertAlexanderWood,L,76,215,31.46611909650924
263,622075,95.80703517587939,-1.65035175879397,5.713065326633166,-1.290251256281407,0.7485929648241206,2142.378787878788,6.721608040201005,225.83838383838383,0.10050251256281408,YencyAlmonte,R,77,223,28.073921971252567
264,622098,95.73034825870647,-2.0540796019900496,5.692512437810945,-0.5859950248756218,1.5485820895522386,2500.4228855721394,5.90771144278607,205.8781094527363,0.12189054726368159,AndrewDavidSmith,R,74,190,28.76659822039699
265,622250,96.95391705069125,-0.7180184331797235,6.345714285714285,-0.5129953917050691,1.5644239631336407,2336.7188940092165,5.952073732718894,204.55760368663596,0.1382488479262673,JoshuaAlanSborz,R,75,215,28.536618754277892
266,622251,96.35956989247312,-0.6013978494623655,6.386408602150537,-0.34058064516129033,1.4795268817204301,2243.716129032258,6.669612068965517,191.92903225806452,0.0989247311827957,JoshuaTylerStaumont,R,75,200,28.525667351129364
267,622253,93.9656771799629,-1.7635807050092762,5.388107606679036,-1.4258441558441557,0.47799628942486083,1967.7996289424862,6.461595547309833,238.58627087198516,0.04267161410018553,DillonMichaelTate,R,74,195,28.16700889801506
268,622491,97.02516803584764,-2.7815832710978343,5.263375653472741,-1.1769454817027634,0.8713144137415982,2277.3515742128934,5.587303958177745,233.84782608695653,0.1075429424943988,LuisMiguelCastillo,R,74,200,29.54962354551677
269,622503,90.26379928315411,-2.2025448028673833,5.556881720430107,-0.7549462365591397,1.0872759856630825,2146.5232974910396,7.082078853046595,219.76702508960574,0.05734767025089606,NabilAntonioCrismatt,R,73,220,27.515400410677618
270,622554,97.8377855887522,-2.166326889279438,5.490439367311072,-0.7193673110720562,0.9912829525483303,2339.3936731107206,6.229525483304042,213.65905096660808,0.11599297012302284,SeranthonyAmbiorisDomínguez,R,73,225,27.59753593429158
271,622608,94.10501710376283,-2.1892132269099203,6.086020524515393,-0.3353135689851767,0.9183694412770809,2126.517714285714,6.082440136830103,206.91314285714284,0.052451539338654506,AntonioSenzatela,R,73,236,27.44147843942505
272,622663,95.54676180021954,-1.5214270032930846,6.06443468715697,-0.5102420242024203,1.308562019758507,2277.0274725274726,6.202750275027503,201.0076923076923,0.09769484083424808,LuisSeverino,R,74,218,28.358658453114305
273,622694,91.6219152854512,-1.9495395948434622,5.265911602209944,-0.6196316758747697,1.431123388581952,2090.796296296296,6.602777777777778,210.75555555555556,0.06261510128913444,ElieserAlexisHernandez,R,72,214,27.16221765913758
274,622786,95.99880952380951,-1.3317857142857144,5.894226190476191,-1.2838690476190475,0.9248809523809524,2346.845238095238,6.0375,217.08333333333334,0.06547619047619048,JesusRafaelTinoco,R,76,258,27.170431211498972
275,623149,92.51526104417671,-3.7066465863453817,4.432228915662651,-0.9872891566265061,1.1380722891566264,2493.989939637827,6.530722891566265,240.4446680080483,0.14859437751004015,PaulStantonSewald,R,75,219,32.09856262833676
276,623167,89.75693568726355,-0.8822761664564943,6.956084489281211,0.13933795712484237,1.1416267339218158,2232.5643127364438,5.973438485804416,182.57944514501892,0.08385876418663304,ChristopherFlexen,R,75,219,28.0
277,623211,91.82826552462528,-1.700578158458244,5.823340471092077,-0.4880728051391863,0.7985867237687366,2308.5503211991436,5.76745182012848,198.43468950749465,0.14989293361884368,HuascarLeandroBrazoban,R,75,155,32.709103353867214
278,623352,97.41175572519083,2.8385648854961834,5.523435114503816,0.7086412213740458,1.4697251908396947,2008.1163859111791,6.770687022900764,148.82848392036755,0.13282442748091602,JoshRonaldHader,L,75,180,28.23271731690623
279,623451,94.10720887245841,-0.8788354898336413,6.1435859519408496,-0.7882809611829944,1.0520332717190388,2002.987037037037,5.75101663585952,217.8314814814815,0.09057301293900184,JacksonTStephens,R,74,220,28.139630390143736
280,623465,94.73474747474746,-2.361959595959596,5.438,-0.3289292929292929,0.8901414141414141,2306.8343434343433,6.487070707070707,208.67474747474748,0.07676767676767676,EvanJohnPhillips,R,74,215,27.802874743326488
281,623474,90.52467948717948,-2.2134935897435897,4.93474358974359,-1.4717628205128206,0.07506410256410256,2248.474193548387,4.99775641025641,255.8548387096774,0.038461538461538464,JimmyMatthewHerget,R,75,170,28.80766598220397
282,623485,92.38640776699029,-2.063640776699029,6.505679611650486,-0.5427669902912622,1.3170873786407766,2066.078431372549,6.416990291262136,209.52941176470588,0.07766990291262135,AshtonChaseGoudeau,R,78,220,29.93839835728953
283,624133,92.33486842105263,2.237045454545455,5.885125598086125,0.9447846889952154,0.6657117224880382,1917.60551558753,6.17218899521531,138.75179856115108,0.056220095693779906,RangerJoseSuárez,L,73,217,26.847364818617386
284,624522,92.43995485327314,-1.4637020316027087,5.776207674943566,-0.18023325808878857,1.192370203160271,2421.7040737893926,6.241903300076745,194.63412759415834,0.08201655379984951,KeeganColeThompson,R,73,210,27.301848049281315
285,625643,97.04470588235294,-1.5717450980392158,5.81278431372549,-0.6005294117647059,1.4212352941176472,2247.713725490196,6.4062745098039215,206.6705882352941,0.12352941176470589,ReynaldoStarlingLópez,R,73,225,28.487337440109513
286,628452,94.94274028629857,-1.9026175869120654,5.397546012269939,-1.0383231083844582,1.1300408997955012,2319.349794238683,6.192024539877301,225.68106995884773,0.10633946830265849,RaiselIglesias,R,74,190,32.48733744010951
287,628708,97.24215686274509,-1.4774901960784312,5.525058823529412,-1.2825686274509804,0.875156862745098,2365.8639053254437,6.280196078431373,221.9033530571992,0.08235294117647059,YuniorMarte,R,74,180,27.408624229979466
288,628711,93.07503937007874,1.6391259842519685,5.938763779527559,0.24983464566929137,1.3786141732283463,2520.4818897637797,5.7148031496063,151.0244094488189,0.1094488188976378,JulioCesarUrías,L,72,225,25.883641341546884
289,640444,94.62402464065708,-1.9181724845995893,6.121334702258727,-0.6646201232032855,1.2111909650924024,2358.092402464066,6.46694045174538,199.84804928131416,0.07186858316221766,WilliamChandlerCrowe,R,74,245,27.808350444900753
290,640448,97.01728855721392,-1.7182338308457712,5.707338308457711,-0.9666666666666667,1.2804726368159205,2068.983810709838,6.574502487562189,216.9041095890411,0.11940298507462686,KyleEdwardFinnegan,R,74,197,30.822724161533195
291,640451,98.26490486257929,-1.7055813953488372,6.096109936575053,-0.7678435517970401,1.4374207188160677,2026.3615221987316,6.1000000000000005,210.14799154334037,0.11627906976744186,HunterLukeHarvey,R,74,225,27.55920602327173
292,640455,91.20371370695477,2.9763605671843347,5.26424037812289,1.0949426063470626,1.038183659689399,2005.116137744767,7.238825118163404,129.3598919648886,0.1012829169480081,SeanAnthonyManaea,L,77,245,30.412046543463383
293,640462,96.60647149460709,3.4489368258859785,5.52768875192604,1.1442064714946072,0.8840986132511556,2258.9104938271603,7.07211093990755,126.10185185185185,0.09244992295839753,AndrewJacobPuk,L,79,248,27.184120465434635
294,640470,93.6672268907563,-1.4288235294117648,6.203865546218488,-0.5263865546218487,1.2196638655462184,2376.90756302521,6.427731092436974,203.78991596638656,0.08403361344537816,AdbertMarceloAlzolay,R,73,208,27.3347022587269
295,641154,92.70407659048796,-2.1114391599752933,5.457881408276713,-0.40195799876466953,0.9207041383570105,2172.72614622057,6.894743351886208,215.3364312267658,0.09759110562075356,PabloJoseLópez,R,76,225,26.316221765913756
296,641302,88.28221153846154,1.9540000000000002,5.726240384615385,0.436,1.0961153846153846,2264.4798076923075,6.274807692307692,158.24807692307692,0.07115384615384615,TylerJohnAlexander,L,74,203,27.964407939767284
297,641329,93.27521834061136,-0.664028384279476,6.553875545851529,0.062314410480349344,1.0853930131004368,2358.4224890829696,6.496724890829694,175.85371179039302,0.10262008733624454,BryanScottBaker,R,78,245,27.578370978781656
298,641360,94.13265306122449,-2.514960753532182,5.087001569858713,-0.4042700156985871,1.3035007849293565,2364.480376766091,6.800156985871271,211.53061224489795,0.11773940345368916,PhillipRogerBickford,R,76,200,26.976043805612594
299,641401,92.16753246753247,-2.5906233766233764,5.789012987012987,-0.38667532467532467,1.2063636363636363,2330.425974025974,7.036883116883116,206.05974025974027,0.15584415584415584,ConnorMichaelBrogdon,R,78,205,27.419575633127995
300,641447,87.94255952380952,2.0355059523809524,6.205386904761905,0.1561607142857143,0.6594047619047619,2336.9523809523807,6.058035714285714,164.3154761904762,0.05357142857142857,DanielAlexanderCastano,L,75,231,27.786447638603697
301,641482,89.84756493506492,1.2552002164502165,5.722527056277056,0.07808982683982683,1.2730032467532468,2308.9545454545455,5.802600216684724,168.67694805194805,0.11958874458874459,NestorCortes,L,71,210,27.5564681724846
302,641501,90.93493150684931,-2.0828424657534246,5.107808219178082,-1.4117123287671234,0.012431506849315068,1816.0034246575342,5.38972602739726,254.59931506849315,0.05136986301369863,TylerMichaelDanish,R,72,200,27.800136892539356
303,641540,88.93397092578424,-2.5741392501912777,5.463320581484315,-0.9834659525631217,0.53610558530987,2038.4208110175975,6.629533282325936,224.42693190512625,0.05202754399387911,DaneAnthonyDunning,R,76,225,27.529089664613277
304,641582,93.70716112531969,-1.2007161125319694,5.995524296675192,-0.47493606138107414,1.5464450127877236,2242.089514066496,6.154731457800511,201.23273657289002,0.08184143222506395,MatthewJamesFoster,R,72,215,27.42505133470226
305,641627,93.71946202531645,-3.0443196202531646,5.1985601265822785,-0.5798575949367089,1.013623417721519,2177.6418383518226,6.099050632911392,215.36291600633913,0.11234177215189874,TrevorVaughanGott,R,70,182,29.845311430527037
306,641712,91.76059071729958,-1.7836540084388186,6.121637130801688,-0.8010717299578058,0.5713417721518987,2094.6528716216217,6.373839662447257,219.5033783783784,0.043037974683544304,DakotaRyanHudson,R,77,215,27.79192334017796
307,641726,91.61059113300493,-2.7244088669950735,6.034802955665025,-0.946871921182266,1.0352216748768472,2099.344827586207,5.931773399014779,218.70443349753694,0.07389162561576355,DaultonComptonJefferies,R,72,182,26.913073237508556
308,641729,95.69963636363637,-2.3337272727272724,5.802254545454545,-0.8661636363636364,1.5447454545454546,2458.6890909090907,6.772545454545455,214.33272727272728,0.12181818181818181,JoeAlexanderJiménez,R,75,277,27.45242984257358
309,641745,94.05262762762763,-1.515367867867868,6.252717717717719,-0.22544294294294295,0.9077552552552554,2319.054804804805,5.990840840840841,193.8596096096096,0.07132132132132132,BradMichaelKeller,R,77,255,26.92950034223135
310,641755,95.30505617977528,-0.8423033707865168,6.611348314606741,-0.3189325842696629,1.2480337078651687,2244.61797752809,5.555617977528089,203.2134831460674,0.056179775280898875,TylerHarrisonKinley,R,76,220,31.41409993155373
311,641771,92.76714697406341,-2.3310951008645535,5.627473583093179,-1.1775120076849184,0.8470124879923151,2133.3765609990396,6.387788461538462,234.80691642651297,0.04226705091258405,ChadMichaelKuhl,R,75,205,29.804243668720055
312,641778,92.23015587529976,1.5283213429256592,5.943225419664268,0.5822721822541966,1.2552757793764988,2284.3599033816427,6.18965724594107,148.81702898550725,0.10671462829736211,EricLanceLauer,L,75,228,27.077344284736483
313,641793,94.46021505376343,-1.901263440860215,6.330107526881721,-0.5126344086021505,1.5088709677419354,2133.4166666666665,6.497849462365591,203.5752688172043,0.12365591397849462,ZackStuartLittell,R,76,220,26.7378507871321
314,641816,91.70052044609665,-1.8577472118959109,5.5793754646840155,-0.6508698884758364,1.3751449814126393,2313.7930007446016,6.613903345724908,208.9746835443038,0.1033457249070632,TylerF.Mahle,R,75,210,27.753593429158112
315,641835,93.68665480427046,1.7514768683274022,6.468238434163701,1.4222419928825623,0.7445373665480427,2031.6998191681737,6.272241992882562,132.11573236889691,0.07473309608540925,TimothyGerardMayza,L,75,213,30.458590006844627
316,641871,95.18584905660379,-2.135566037735849,5.901320754716981,-0.6200943396226416,1.4449056603773585,2357.5865384615386,6.716981132075472,214.89423076923077,0.1320754716981132,KeynanAnthonyMiddleton,R,75,215,28.799452429842574
317,641927,91.52028639618139,-1.8042482100238664,5.845751789976133,-0.7121479713603819,1.4569212410501193,2300.6491646778045,7.028162291169451,212.57517899761336,0.10739856801909307,JohnBaileyOber,R,81,260,26.97056810403833
318,641941,92.95237483953787,-1.6494608472400514,5.562695763799743,-0.20163029525032092,1.162785622593068,2473.9550706033374,6.683183568677792,185.3594351732991,0.12965340179717585,EmilioEnriquePagán,R,74,208,31.15126625598905
319,642028,90.28260869565217,2.6976521739130437,6.001086956521739,1.078304347826087,1.173695652173913,2104.4434782608696,6.197391304347827,134.65652173913043,0.05217391304347826,JoshuaColeRogers,L,75,211,27.975359342915812
320,642100,93.65180722891567,1.9047590361445783,5.5237951807228916,1.157710843373494,0.8126506024096386,2040.3855421686746,5.935542168674698,126.93975903614458,0.05421686746987952,GabrielJamesSpeier,L,71,200,27.21971252566735
321,642121,91.87297297297297,-1.615168918918919,5.8012500000000005,-0.6402027027027027,1.5011486486486485,2237.0,6.7630508474576265,210.2764505119454,0.10810810810810811,ColeYoungSulser,R,73,190,32.303901437371664
322,642130,92.58230088495574,1.3279646017699116,6.17424778761062,-0.16508849557522126,1.3720353982300884,2347.3008849557523,6.65929203539823,170.76106194690266,0.07079646017699115,BlakeMichaelTaylor,L,75,220,26.872005475701574
323,642152,94.85446880269814,-1.6159527824620574,6.015885328836425,-0.901602023608769,0.8226306913996627,2077.028667790894,6.391905564924115,219.1973018549747,0.09443507588532883,LouAlbertTrivino,R,77,235,30.748802190280628
324,642203,93.91511111111112,-2.496311111111111,5.3123555555555555,-0.5999555555555556,1.311511111111111,2203.495535714286,6.633333333333334,217.58035714285714,0.07555555555555556,TaylorBrowningWidener,R,72,203,27.685147159479808
325,642207,93.22901785714285,-1.7903794642857143,5.4214062499999995,-0.8807366071428572,1.3191964285714286,2279.953125,7.582142857142857,215.59151785714286,0.13392857142857142,DevinTerranWilliams,R,74,200,27.77549623545517
326,642231,93.73815028901734,-2.2190751445086705,5.477745664739884,-1.4778612716763004,0.6657803468208092,2239.4797687861274,6.00057803468208,234.71098265895955,0.09248554913294797,JamesAllinYacabonis,R,75,225,30.27789185489391
327,642232,83.98796875000001,3.02628125,5.174,0.3525625,0.6675625000000001,1983.8265625,6.3953125,152.7765625,0.0625,RyanChristianYarbrough,L,77,205,30.49965776865161
328,642397,98.36893317702227,2.2282415005861664,5.470222743259086,1.2041969519343494,0.95126611957796,2370.5111633372503,6.676084407971864,135.15746180963572,0.10082063305978899,GregorySoto,L,73,234,27.38398357289528
329,642528,98.05020576131687,-1.9366666666666668,5.510267489711934,-1.3381893004115226,0.9507201646090535,2320.1876288659796,6.519135802469136,216.2,0.08436213991769548,JonathanStanleyLoáisiga,R,71,165,27.66050650239562
330,642545,91.89831325301205,-1.7512771084337349,6.544987951807229,-0.7036626506024096,1.3377108433734939,2218.401937046005,6.0927710843373495,194.82566585956417,0.09879518072289156,JaimeJonathanBarría,R,73,210,25.95208761122519
331,642546,97.9530516431925,-1.4733802816901407,5.457511737089202,-1.5561971830985917,0.6056338028169014,2233.9483568075116,6.23661971830986,239.61032863849766,0.051643192488262914,JonathanHernández,R,75,190,25.984941820670773
332,642547,92.58385772913817,-2.5892749658002736,5.014035567715458,-0.733529411764706,1.340861833105335,2350.8850889192886,7.026538987688098,217.640218878249,0.09028727770177838,FreddyPeralta,R,71,199,26.072553045859
333,642585,99.17932263814616,-0.5154723707664884,7.034242424242424,-0.5994830659536542,1.64777183600713,2342.573214285714,6.437321428571429,195.22321428571428,0.11051693404634581,FélixAlexanderBautista,R,77,190,27.030800821355236
334,642701,96.82418604651163,-2.3290232558139534,5.7574883720930226,-1.4045348837209304,0.8206976744186046,2434.6441860465115,5.952790697674418,227.72093023255815,0.053488372093023255,DennisAnferneeSantana,R,74,190,26.217659137577
335,642758,93.06197530864198,-1.867777777777778,5.402666666666667,-1.1440246913580248,1.110962962962963,2123.051851851852,5.724691358024692,232.53333333333333,0.08148148148148149,DomingoAntonioAcevedo,R,79,240,28.320328542094455
336,642770,97.45665236051502,-1.5133905579399143,5.571587982832618,-1.3865236051502146,1.0216309012875535,2184.6695278969955,5.8094420600858365,228.76394849785407,0.04291845493562232,JavierAlexisGuerra,R,72,185,26.765229295003422
337,643256,86.43703124999999,-4.0994375,2.11396875,-0.9569375000000001,-0.08820312500000001,2154.4091627172197,6.41984375,277.2132701421801,0.1078125,AdamChristianCimber,R,75,195,31.876796714579054
338,643290,92.07714285714286,-1.0497551020408162,5.643755102040816,-0.6846122448979591,1.401061224489796,2226.5528846153848,6.615384615384615,216.05769230769232,0.04081632653061224,JustinWarrenDunn,R,74,185,26.77344284736482
339,643338,94.61699346405229,-1.7386928104575161,6.115490196078431,-0.384640522875817,1.5809803921568628,2409.291390728477,6.690196078431373,204.18543046357615,0.16339869281045752,ChadKeithGreen,R,75,215,31.104722792607802
340,643377,95.39078212290504,-0.87963687150838,5.701061452513967,-0.7228770949720671,1.3871229050279328,2391.117318435754,5.874022346368715,215.93016759776538,0.08379888268156424,JamesGriffinJax,R,74,195,27.60574948665298
341,643400,87.2039603960396,-0.24346534653465346,6.227722772277228,0.22554455445544555,1.0707920792079209,2231.29702970297,6.433663366336633,176.6138613861386,0.10891089108910891,DustenDevoilKnight,R,72,200,31.813826146475016
342,643410,90.37504363001746,-1.372216404886562,5.714013961605585,-0.584432809773124,1.0701047120418847,1963.5706806282722,6.649912739965096,199.69458987783594,0.06631762652705062,MarkLeiterJr.,R,72,210,31.301848049281315
343,643493,91.37665369649805,-0.6054474708171206,5.793268482490272,-0.26455252918287936,1.2258365758754866,2262.2373540856033,5.7155642023346305,202.77431906614785,0.058365758754863814,AustinDanielPruitt,R,70,185,32.832306639288156
344,643511,83.20035273368606,-4.118888888888889,1.169400352733686,-0.148994708994709,-1.0691887125220458,1930.9338103756709,5.965371024734982,316.29874776386407,0.054673721340388004,TylerScottRogers,R,75,181,31.537303216974674
345,643615,90.64545454545454,-1.3861818181818182,5.784545454545454,-1.0292727272727273,0.2880909090909091,2121.827272727273,6.682727272727273,226.77272727272728,0.045454545454545456,TimothyJamesZeuch,R,79,245,26.915811088295687
346,644364,94.01114285714286,-2.0590571428571427,5.856228571428571,-1.2805142857142857,0.9123714285714285,2147.6253602305474,6.2828080229226355,222.17579250720462,0.06,VíctorTeodoroArano,R,74,228,27.394934976043807
347,645261,97.86550632911393,-2.1360886075949366,6.039772151898735,-1.2344936708860759,0.8890379746835444,2246.5868187579213,5.901331642358909,231.09885931558935,0.07974683544303797,SandyAlcantara,R,77,200,26.8145106091718
348,646242,90.11016949152543,3.4553389830508476,5.502203389830508,1.1652542372881356,0.7669491525423728,2139.101694915254,6.676271186440678,122.98305084745763,0.01694915254237288,JhonathanAlexanderDiaz,L,72,170,25.796030116358658
349,647315,96.53602015113351,-2.222191435768262,5.619697732997481,-1.4083375314861462,0.42382871536523925,2067.418136020151,6.348866498740554,229.8287153652393,0.07808564231738035,ZacheryM.Pop,R,76,220,25.776865160848732
350,650204,93.15161290322581,-1.4925161290322582,5.929870967741936,-0.16438709677419355,0.9520000000000001,2251.7741935483873,6.26258064516129,211.32258064516128,0.05161290322580645,NorgeLuisRuiz,R,70,180,28.295687885010267
351,650382,94.29549549549549,2.7606306306306307,4.870720720720721,0.2718018018018018,1.1354954954954954,2357.7567567567567,6.843636363636363,146.6216216216216,0.16216216216216217,DarwinzonDavidHernandez,L,74,255,25.53593429158111
352,650530,92.95314685314685,-2.391958041958042,5.554685314685315,-1.0046853146853145,1.2953846153846154,2110.3146853146854,5.956643356643356,223.74825174825176,0.06993006993006994,BryanGarcia,R,73,205,27.200547570157426
353,650556,97.21184210526316,-1.870175438596491,5.772258771929825,-0.5292105263157895,1.4257456140350877,2312.910087719298,6.5076754385964914,210.37061403508773,0.1118421052631579,BryanEnriqueAbreu,R,73,225,25.190965092402465
354,650633,95.85626373626373,-2.4026593406593406,5.643340659340659,-1.1012087912087913,0.8783956043956044,2396.429515418502,6.271868131868131,221.3237885462555,0.1076923076923077,MichaelMcRaeKing,R,75,210,27.10198494182067
355,650644,88.55455445544555,-0.7807920792079208,6.241900990099009,-0.06701980198019802,0.6964752475247525,2477.161809045226,5.791875626880642,169.2140703517588,0.0702970297029703,AaronJamesCivale,R,74,215,27.052703627652292
356,650671,94.56060606060606,2.2367201426024956,5.362317290552585,0.4991800356506239,1.2880035650623887,2210.1071428571427,6.597860962566845,143.19821428571427,0.1622103386809269,JoséGregorioQuijada,L,71,215,26.642026009582477
357,650893,96.01057142857142,1.159457142857143,6.0718571428571435,0.8243142857142857,1.3843142857142856,2216.603448275862,6.162,148.75862068965517,0.07142857142857142,GénesisCabrera,L,74,180,25.72210814510609
358,650895,95.22943143812708,-0.8217056856187291,5.793846153846154,-1.3714715719063546,0.497190635451505,1992.319587628866,5.367118644067796,233.32302405498282,0.046822742474916385,DiegoCastillo,R,75,268,28.449007529089666
359,650911,92.95487179487179,1.5192051282051282,6.228153846153846,1.4852564102564103,0.692,2061.505128205128,7.136410256410256,121.17692307692307,0.0641025641025641,CristopherAlexisSánchez,L,73,165,25.54962354551677
360,655889,95.73153846153846,-0.9807692307692307,5.868461538461538,-0.916,0.918076923076923,2165.7076923076925,6.276923076923077,207.2076923076923,0.05384615384615385,ManuelDeJesusRodríguez,R,71,210,25.900068446269678
361,656061,98.36009732360097,-1.78,5.706447688564476,-1.1545498783454988,1.1462287104622872,2191.873479318735,6.613625304136253,219.75182481751824,0.0535279805352798,AlbertEnmanuelAbreu,R,74,190,26.76249144421629
362,656222,94.81869565217391,0.688108695652174,6.105152173913043,0.40504347826086956,1.4646304347826087,2121.984682713348,6.6654347826086955,154.59080962800874,0.11739130434782609,JalenChristopherBeeks,L,71,215,28.974674880219027
363,656234,93.88034782608695,-2.5488173913043477,5.273895652173913,-0.6260695652173913,0.1896695652173913,2079.94425087108,5.7462608695652175,237.61672473867597,0.057391304347826085,JacobTimothyBird,R,75,200,26.573579739904176
364,656257,94.46181818181819,-2.1914545454545453,5.647939393939394,-0.9762424242424244,1.3061818181818183,2283.9939393939394,6.1036363636363635,220.62424242424242,0.12121212121212122,JeffJohnBrigham,R,72,195,30.3709787816564
365,656271,94.93467741935484,1.6727534562211983,6.2220276497695854,0.8837672811059908,1.3504608294930875,2267.872119815668,6.960138248847926,141.81336405529953,0.09331797235023041,BrockChristopherBurke,L,76,210,25.905544147843944
366,656302,96.77747385358005,-1.3300402252614643,6.393813354786806,-0.2629042638777152,1.5777071600965407,2506.3386967015285,6.0706355591311345,193.62510056315367,0.09895414320193081,DylanEdwardCease,R,74,195,26.507871321013006
367,656322,96.74285714285715,-1.8564285714285713,5.877012987012987,-1.0814285714285714,1.1174025974025974,2132.87012987013,6.455844155844156,220.14285714285714,0.07142857142857142,SamuelTimothyCoonrod,R,73,225,29.77138945927447
368,656353,93.15911602209944,1.2759116022099448,6.2346132596685075,0.3036187845303867,1.432707182320442,2016.8121546961327,6.285872576177285,163.52762430939225,0.04419889502762431,JosephTuckerDavidson,L,74,215,26.26694045174538
369,656354,94.03879668049792,2.4835684647302902,5.880829875518672,0.8832365145228215,1.2531950207468878,2249.8214285714284,6.3282157676348545,137.01050420168067,0.08298755186721991,AustinRichardDavis,L,76,235,29.404517453798768
370,656412,92.72994011976047,-1.9197405189620758,6.570079840319361,-0.9138922155688624,1.4184031936127746,2180.0958083832334,5.9055888223552895,214.4690618762475,0.06786427145708583,AlexanderMichaelFaedo,R,77,225,26.633812457221083
371,656420,92.24117647058823,-0.24490196078431373,6.508562091503268,-0.32620915032679737,1.6837908496732026,2345.1307189542486,5.836601307189542,198.54901960784315,0.16993464052287582,JonathonPaulFeyereisen,R,74,215,29.39356605065024
372,656427,92.76561679790025,-2.403910761154856,5.286981627296588,-0.32598425196850395,1.0693438320209974,2251.9186351706035,6.883727034120734,201.71916010498688,0.07086614173228346,JackRafeFlaherty,R,76,225,26.71047227926078
373,656457,88.01334894613582,1.657072599531616,5.874894613583138,0.36498829039812647,1.033583138173302,2136.007025761124,5.916393442622951,154.28571428571428,0.08196721311475409,TylerGilbert,L,75,223,28.522929500342233
374,656458,93.81818181818181,1.144048027444254,5.817735849056604,0.04727272727272727,1.318885077186964,2371.1852487135507,6.2193825042881645,171.4253859348199,0.10463121783876501,LucasGilbreath,L,73,185,26.321697467488022
375,656464,96.35959595959596,-2.2807744107744106,6.448585858585859,-0.9326262626262627,1.236195286195286,2352.245791245791,6.845454545454545,225.24915824915826,0.05723905723905724,KevinAndrewGinkel,R,76,235,28.27104722792608
376,656529,95.71072056239016,1.823620386643234,6.417275922671353,0.8997891036906854,1.0776274165202109,2193.4542253521126,6.684007029876977,147.61267605633802,0.12126537785588752,SamD.Hentges,L,78,245,25.95208761122519
377,656546,94.1912408759124,-2.379051094890511,6.047737226277372,-0.8952311435523115,1.425036496350365,2454.330073349633,6.466666666666667,216.78239608801957,0.07542579075425791,JeffreyRobertHoffman,R,77,235,29.475701574264203
378,656557,94.84483471074381,-2.825578512396694,5.263285123966941,-1.1513636363636364,0.3083471074380165,2087.6694214876034,6.280785123966942,248.71900826446281,0.10330578512396695,TannerLeeHouck,R,77,230,26.0041067761807
379,656605,95.07441540577717,-1.9299862448418155,5.993507565337001,-0.8596905089408529,1.1085144429160936,2400.317679558011,6.335006877579092,215.83563535911603,0.07771664374140302,MitchThomasKeller,R,74,220,26.239561943874058
380,656629,94.87640358014646,-2.0907567127746134,5.867420667209114,-0.8213181448331976,1.5556712774613508,2529.286411716843,6.672208638956805,212.31489015459724,0.10252237591537836,MichaelTalbertKopech,R,75,210,26.168377823408623
